# x,y
-0.1991810191,-1.5165359384
-0.1992260416,-1.5165809609
-0.1992710641,-1.5165359384
-0.1993160866,-1.5164909159
-0.1994061316,-1.5164909159
-0.1994961767,-1.5164909159
-0.1995862217,-1.5164909159
-0.1996762667,-1.5164909159
-0.1997212892,-1.5164458934
-0.1997663117,-1.5164008709
-0.1998113342,-1.5163558484
-0.1998563567,-1.5163108258
-0.1999013793,-1.5162658033
-0.1999013793,-1.5161757583
-0.1998563567,-1.5161307358
-0.1998113342,-1.5160857133
-0.1997663117,-1.5160406908
-0.1997212892,-1.5159956683
-0.1997212892,-1.5159056232
-0.1996762667,-1.5158606007
-0.1996312442,-1.5158155782
-0.1995862217,-1.5157705557
-0.1995411992,-1.5157255332
-0.1994961767,-1.5156805107
-0.1994511541,-1.5156354882
-0.1994061316,-1.5155904657
-0.1993611091,-1.5155454431
-0.1993611091,-1.5154553981
-0.1993611091,-1.5153653531
-0.1993160866,-1.5153203306
-0.1992710641,-1.5152753081
-0.1992710641,-1.5151852631
-0.1992710641,-1.5150952180
-0.1992710641,-1.5150051730
-0.1992710641,-1.5149151280
-0.1992710641,-1.5148250830
-0.1993160866,-1.5147800605
-0.1993611091,-1.5147350379
-0.1994061316,-1.5146900154
-0.1994511541,-1.5146449929
-0.1994961767,-1.5145999704
-0.1995411992,-1.5145549479
-0.1995862217,-1.5145099254
-0.1996762667,-1.5145099254
-0.1997212892,-1.5144649029
-0.1997663117,-1.5144198804
-0.1998113342,-1.5143748579
-0.1998563567,-1.5143298353
-0.1999013793,-1.5142848128
-0.1999464018,-1.5142397903
-0.1999914243,-1.5141947678
-0.1999914243,-1.5141047228
-0.1999914243,-1.5140146778
-0.1999914243,-1.5139246327
-0.1999914243,-1.5138345877
-0.1999914243,-1.5137445427
-0.2000364468,-1.5136995202
-0.2000814693,-1.5136544977
-0.2001264918,-1.5136094752
-0.2001715143,-1.5135644527
-0.2002165368,-1.5135194301
-0.2003065819,-1.5135194301
-0.2003516044,-1.5135644527
-0.2003966269,-1.5136094752
-0.2004416494,-1.5136544977
-0.2004866719,-1.5136995202
-0.2005316944,-1.5137445427
-0.2005767169,-1.5137895652
-0.2006217394,-1.5138345877
-0.2006217394,-1.5139246327
-0.2006217394,-1.5140146778
-0.2006667620,-1.5140597003
-0.2007117845,-1.5141047228
-0.2007568070,-1.5141497453
-0.2008018295,-1.5141947678
-0.2008468520,-1.5142397903
-0.2008918745,-1.5142848128
-0.2009368970,-1.5143298353
-0.2010269420,-1.5143298353
-0.2011169871,-1.5143298353
-0.2011620096,-1.5143748579
-0.2012070321,-1.5144198804
-0.2012970771,-1.5144198804
-0.2013871221,-1.5144198804
-0.2014321446,-1.5144649029
-0.2014771672,-1.5145099254
-0.2015221897,-1.5145549479
-0.2015221897,-1.5146449929
-0.2015672122,-1.5146900154
-0.2016122347,-1.5147350379
-0.2016122347,-1.5148250830
-0.2016122347,-1.5149151280
-0.2016122347,-1.5150051730
-0.2016122347,-1.5150952180
-0.2016122347,-1.5151852631
-0.2015672122,-1.5152302856
-0.2015221897,-1.5152753081
-0.2015221897,-1.5153653531
-0.2015221897,-1.5154553981
-0.2015221897,-1.5155454431
-0.2015672122,-1.5155904657
-0.2016122347,-1.5156354882
-0.2016572572,-1.5156805107
-0.2017473022,-1.5156805107
-0.2018373472,-1.5156805107
-0.2018823698,-1.5156354882
-0.2019273923,-1.5155904657
-0.2020174373,-1.5155904657
-0.2020624598,-1.5155454431
-0.2021074823,-1.5155004206
-0.2021975273,-1.5155004206
-0.2022425498,-1.5154553981
-0.2022875724,-1.5154103756
-0.2023325949,-1.5153653531
-0.2023776174,-1.5153203306
-0.2024226399,-1.5152753081
-0.2024676624,-1.5152302856
-0.2025577074,-1.5152302856
-0.2026477524,-1.5152302856
-0.2027377975,-1.5152302856
-0.2028278425,-1.5152302856
-0.2029178875,-1.5152302856
-0.2029629100,-1.5151852631
-0.2030079325,-1.5151402405
-0.2030529550,-1.5150952180
-0.2030529550,-1.5150051730
-0.2030979776,-1.5149601505
-0.2031430001,-1.5149151280
-0.2031430001,-1.5148250830
-0.2031430001,-1.5147350379
-0.2031430001,-1.5146449929
-0.2031430001,-1.5145549479
-0.2031430001,-1.5144649029
-0.2031430001,-1.5143748579
-0.2031880226,-1.5143298353
-0.2032330451,-1.5142848128
-0.2032780676,-1.5142397903
-0.2033681126,-1.5142397903
-0.2034131351,-1.5142848128
-0.2034131351,-1.5143748579
-0.2034131351,-1.5144649029
-0.2034581577,-1.5145099254
-0.2035031802,-1.5145549479
-0.2035031802,-1.5146449929
-0.2035482027,-1.5146900154
-0.2036382477,-1.5146900154
-0.2036832702,-1.5147350379
-0.2037282927,-1.5147800605
-0.2038183377,-1.5147800605
-0.2038633603,-1.5148250830
-0.2039083828,-1.5148701055
-0.2039534053,-1.5148250830
-0.2039984278,-1.5147800605
-0.2040884728,-1.5147800605
-0.2041334953,-1.5147350379
-0.2041785178,-1.5146900154
-0.2042685629,-1.5146900154
