arch,bulbs,prime_hits,time_s
small,17,1000,0.661402702331543
medium,54,0,0.661402702331543
large,1188,0,0.661402702331543

p,q,re,im
22,45,-0.7463490423153046,0.06967151211207923
23,47,-0.7466528113502716,0.06671805571600564
24,49,-0.7469201998309797,0.06400440041148328
25,51,-0.747156791786506,0.0615025257331499
26,53,-0.7473671398855399,0.05918860667719845
27,55,-0.7475549858002053,0.05704225790401959
28,57,-0.7477234275461455,0.05504593542645267
29,59,-0.7478750478909153,0.05318445883293078
30,61,-0.7480120138460625,0.05144462666951356
31,63,-0.7481361544508115,0.04981490447930306
1,2,-0.75,1.2246467991473532e-16
32,63,-0.7481361544508115,-0.04981490447930281
31,61,-0.7480120138460625,-0.05144462666951333
30,59,-0.7478750478909153,-0.053184458832930534
29,57,-0.7477234275461455,-0.05504593542645243
28,55,-0.7475549858002054,-0.0570422579040189
27,53,-0.7473671398855399,-0.059188606677198205
26,51,-0.747156791786506,-0.06150252573315009
25,49,-0.7469201998309797,-0.06400440041148303
24,47,-0.7466528113502716,-0.06671805571600539
23,45,-0.7463490423153047,-0.06967151211207855
22,43,-0.7460019838505535,-0.07289794926420431
21,41,-0.7456030065369573,-0.07643694747296649
20,39,-0.7451412197265832,-0.08033610457280296
19,37,-0.7446027218581904,-0.08465316731821648
18,35,-0.7439695441472769,-0.08945887815137579
17,33,-0.7432181356022189,-0.09484083274219385
33,64,-0.7427886834369061,-0.09778115066881235
16,31,-0.7423171470090713,-0.10090879101588097
31,60,-0.7417978478675882,-0.10424215433826615
15,29,-0.7412241175047016,-0.10780211926472638
29,56,-0.7405880829920772,-0.11161247154073241
14,27,-0.7398803965159275,-0.11570042474822506
27,52,-0.73908989140554,-0.12009725619955075
13,25,-0.7382031409393968,-0.12483908857336587
25,48,-0.7372038872591722,-0.12996785738565614
12,23,-0.7360722948551153,-0.1355325173373792
23,44,-0.7347839643440908,-0.1415905583469998
11,21,-0.7333086145590996,-0.14820992669081287
32,61,-0.7322027932463843,-0.15297399643391005
21,40,-0.7316082993713573,-0.15547148111385217
31,59,-0.7309835794777676,-0.15805092601502302
10,19,-0.7296349621265199,-0.16347216244153773
29,55,-0.7281380088337277,-0.16927344462016938
19,36,-0.7273270317025813,-0.17232912466488204
28,53,-0.7264702042573287,-0.17549554641988613
9,17,-0.7246046071930399,-0.1821851754550732
26,49,-0.7225087678320381,-0.18939606557052968
17,32,-0.721362523329437,-0.19321601909933667
25,47,-0.7201433241874007,-0.19719031134279172
33,62,-0.719504423531305,-0.19923822382265954
8,15,-0.7174601647775531,-0.20564000617782946
31,58,-0.7152041327727826,-0.21245749549557813
23,43,-0.7143999981512503,-0.21482926250973186
15,28,-0.7127061730665167,-0.21973140175754619
22,41,-0.7108891011791536,-0.22485671391830825
29,54,-0.709930595370765,-0.22750773042133554
7,13,-0.7068349151263287,-0.2358386251547207
34,63,-0.7040940364570961,-0.24294219350047636
27,50,-0.7033682505752815,-0.244783362107856
20,37,-0.7021200017570465,-0.24791276664597123
33,61,-0.701085172653199,-0.25047257710908033
13,24,-0.6994692640906438,-0.25440952255126037
32,59,-0.6977724547557096,-0.2584677321984704
19,35,-0.6965936287483933,-0.261243242134814
25,46,-0.6950634948105217,-0.2647943730873707
31,57,-0.694113852364207,-0.2669699609196369
6,11,-0.6900598700150441,-0.27602648278461395
35,64,-0.6863375709417409,-0.2840348968821315
29,53,-0.6855519135008117,-0.2856900767694009
23,42,-0.6843460964720692,-0.28820760172135734
17,31,-0.6822604885018434,-0.2924986152603773
28,51,-0.6805202283026337,-0.29601979490858443
11,20,-0.6777825067413139,-0.3014548102605915
27,49,-0.6748812789723235,-0.30708174163461427
16,29,-0.6728498520178121,-0.31094431886643126
21,38,-0.6701937481994158,-0.3159029127747586
26,47,-0.6685343921236246,-0.3189499011598458
31,56,-0.6673995357711913,-0.32101198144226684
5,9,-0.6613574211726987,-0.33170697408446914
34,61,-0.6556413922378768,-0.3414140734423553
29,52,-0.6546358083854826,-0.3430831080814666
24,43,-0.6532011000522195,-0.3454451477061261
19,34,-0.6509883440073428,-0.34904474400521557
33,59,-0.649361626441936,-0.35165824669381524
14,25,-0.6471303997994786,-0.35519905282451114
23,41,-0.6438816239512442,-0.3602666611184447
32,57,-0.6424426618995137,-0.36247888624741653
9,16,-0.6387164615522803,-0.3681184114791817
31,55,-0.6347962187212485,-0.37391800434843653
22,39,-0.6331708102068123,-0.37628391676599066
35,62,-0.631720635579037,-0.3783761243639391
13,23,-0.62924393655739,-0.38190953599265187
30,53,-0.626318559001062,-0.38602003440441773
17,30,-0.6240553804110149,-0.3891545279072487
21,37,-0.6207829260415882,-0.3936187004351773
25,44,-0.6185311811635804,-0.3966449000895078
29,51,-0.6168872109608224,-0.3988314016070685
33,58,-0.6156342810309354,-0.40048506456204147
4,7,-0.606356884415893,-0.4123997401757864
35,61,-0.59729711125149,-0.42350670767748655
31,54,-0.5961059680874027,-0.424930388288992
27,47,-0.5945543541122797,-0.42677257288994136
23,40,-0.5924495751673022,-0.4292494984635101
19,33,-0.5894319517202616,-0.43275724887628875
34,59,-0.5873728900818874,-0.4351219447017053
15,26,-0.5847441995093943,-0.438107552495298
26,45,-0.5812720222971501,-0.4419951745317059
37,64,-0.5798531904290781,-0.44356577148863513
11,19,-0.5764739151338516,-0.44726531608416853
29,50,-0.5721100387666809,-0.4519588184263615
18,31,-0.5694143106540318,-0.45481204563922806
25,43,-0.5662597891938863,-0.45810719616487944
32,55,-0.5644724039696293,-0.4599537198856989
7,12,-0.5580127018922195,-0.4665063509461095
31,53,-0.5512198565663642,-0.4731992948735192
24,41,-0.5492147581216665,-0.47513740245129055
17,29,-0.5455306982587421,-0.4786549397000167
27,46,-0.5422259617060325,-0.48176327961831034
37,63,-0.5406981051543687,-0.4831855538926161
10,17,-0.5365431568089416,-0.48700690427744353
33,56,-0.5318330343935317,-0.491258255233273
23,39,-0.5297681831226613,-0.49309552171649584
36,61,-0.5278663775890581,-0.49477366276591805
13,22,-0.5244805196660622,-0.49772840756642833
29,49,-0.520239888226519,-0.5013706063592274
16,27,-0.5167638472162575,-0.5043085157554715
35,59,-0.5138630034095879,-0.5067280271481998
19,32,-0.5114056642425453,-0.5087549996376226
22,37,-0.5074689440669986,-0.5119596498929246
25,42,-0.5044546432495962,-0.5143784661928621
28,47,-0.5020727233802587,-0.516268699925698
31,52,-0.5001431547074622,-0.5177864340369315
34,57,-0.4985482964108112,-0.5190318390543968
37,62,-0.49720803381484346,-0.5200721405841662
3,5,-0.4817627457812107,-0.5316567552200249
38,63,-0.4662763706472127,-0.5425582669002416
35,58,-0.46492861748512737,-0.5434746057266882
32,53,-0.46332401222394354,-0.5445589683863864
29,48,-0.46138143142124777,-0.5458621710766274
26,43,-0.458981589812547,-0.5474577813132812
23,38,-0.455941626483397,-0.5494564228296662
20,33,-0.4519662812487505,-0.5520323851911881
37,61,-0.4494818388213041,-0.553620834338807
17,28,-0.44654597472309326,-0.5554768789748228
31,51,-0.4430235580644598,-0.5576739823869532
14,23,-0.43871964861536833,-0.5603149940836071
39,64,-0.43527780718540077,-0.5623929621826302
25,41,-0.4333423672021385,-0.5635483011624937
36,59,-0.43123917273673174,-0.5647931229705403
11,18,-0.426434265976222,-0.5675957430963214
30,49,-0.42062295294291224,-0.5709096435075066
19,31,-0.4172360057225398,-0.5728033224431388
27,44,-0.4134534967454505,-0.5748857274428757
35,57,-0.41139169434305056,-0.5760065331832428
8,13,-0.40438954414938155,-0.579738547644911
37,60,-0.3977045285556105,-0.5831957770214975
29,47,-0.39584997573000325,-0.5841368188417378
21,34,-0.39257154847615505,-0.5857813658970372
34,55,-0.3897643210579123,-0.5871703828526826
13,21,-0.3852084593115191,-0.5893873181807547
31,50,-0.3801819435930344,-0.5917802350714121
18,29,-0.37653247310792004,-0.5934830828894925
23,37,-0.3715883477762995,-0.5957441760399433
28,45,-0.36839477434495077,-0.5971768919842726
33,53,-0.3661619604778056,-0.598165723658697
38,61,-0.36451307257094406,-0.5988891942617499
5,8,-0.3535533905932739,-0.6035533905932737
37,59,-0.3421606302080487,-0.6081397729300206
32,51,-0.3403682083424209,-0.6088373914605624
27,43,-0.3379065918459025,-0.6097849489715577
22,35,-0.3343151169058041,-0.6111456985490242
39,62,-0.33182116732816536,-0.6120755204073232
17,27,-0.32858461170674785,-0.6132638603543413
29,46,-0.32421596826815935,-0.6148351744366969
12,19,-0.3179959494447875,-0.6170080785882333
31,49,-0.31214468865373823,-0.6189837767749572
19,30,-0.308433187362516,-0.6202028865807654
26,41,-0.3039919937331826,-0.6216271332459
33,52,-0.3014271590565668,-0.622432592610064
40,63,-0.29975699263655875,-0.62295040313391
7,11,-0.2918516574043214,-0.6253301476473623
37,58,-0.28324764325272245,-0.6277876581991998
30,47,-0.28123158713361884,-0.6283436617711731
23,36,-0.27798176042653727,-0.629224159812541
39,61,-0.27547639964640375,-0.6298897109116791
16,25,-0.2718666662279135,-0.6308284340700668
41,64,-0.26842406157779114,-0.631701546782176
25,39,-0.2662162643536773,-0.6322501439243943
34,53,-0.26354926710558074,-0.6329010544338973
9,14,-0.2561146674402883,-0.6346477192794708
38,59,-0.24943063250531736,-0.6361332512174988
29,45,-0.247350263762912,-0.6365793083723601
20,31,-0.24338985820915113,-0.6374071481854003
31,48,-0.2396759532287304,-0.6381581267178846
11,17,-0.23290157067160835,-0.6394650244333244
35,54,-0.22687848767362054,-0.6405589744563941
24,37,-0.22411089533300554,-0.641040248868283
37,57,-0.22148892358206682,-0.6414838033003659
13,20,-0.21663837755249984,-0.6422726262612621
41,63,-0.21225017355447456,-0.642950839399711
28,43,-0.2102093565861149,-0.6432548136571851
15,23,-0.2046202580146871,-0.6440501770349262
32,49,-0.19971706645575826,-0.644703232810918
17,26,-0.1953811516049441,-0.6452459936181819
36,55,-0.19151968309572434,-0.64570195578425
19,29,-0.18805899384621275,-0.6460886790326431
40,61,-0.1849398876046361,-0.6464194988391831
21,32,-0.18211425841852863,-0.6467046892790943
23,35,-0.1771922328125705,-0.6471685699985139
25,38,-0.17305022289797112,-0.6475265707950286
27,41,-0.1695166157077761,-0.6478086171851125
29,44,-0.16646665547732703,-0.6480347652542202
31,47,-0.16380748597460276,-0.6482188641419837
33,50,-0.16146857459822983,-0.6483707258675124
35,53,-0.1593953884132655,-0.6484974592423489
37,56,-0.15754510347827888,-0.6486043165897468
39,59,-0.15588362394515753,-0.6486952464876403
41,62,-0.15438346727407293,-0.6487732636400609
2,3,-0.12500000000000042,-0.649519052838329
43,64,-0.0968058101580985,-0.6488280352498139
41,61,-0.09542744100694445,-0.6487586525509285
39,58,-0.09390745400929998,-0.6486782717622341
37,55,-0.09222285689614476,-0.6485844397396007
35,52,-0.09034539933909588,-0.648473979300019
33,49,-0.08823998008987527,-0.648342716835739
31,46,-0.08586243833685983,-0.6481850824537982
29,43,-0.08315643276283124,-0.6479935096251508
27,40,-0.08004893679665523,-0.6477575106879208
25,37,-0.0764435783327653,-0.6474622116665194
23,34,-0.07221051879345558,-0.647085952497591
21,31,-0.06717058014190136,-0.6465962040197955
40,59,-0.06427250649287988,-0.6462939540362702
19,28,-0.06106941909409583,-0.645942304568217
36,53,-0.057510640242832395,-0.6455298806623824
17,25,-0.05353364834536345,-0.645041836926957
32,47,-0.049060418324467,-0.6444585060040033
15,22,-0.04399232301462261,-0.6437533912658239
43,63,-0.04022209216609099,-0.6431982268977702
28,41,-0.038202893544278804,-0.6428901136412657
41,60,-0.036085669948186155,-0.6425589351906491
13,19,-0.03152731942004908,-0.6418176409958116
37,54,-0.026479473552395022,-0.6409514638333992
24,35,-0.02374685358024578,-0.6404626022325732
35,51,-0.020859450155607945,-0.6399307397385873
11,16,-0.014565020885908497,-0.6387164615522803
42,61,-0.009325899738993948,-0.6376480228173333
31,45,-0.007468346623293459,-0.637256519898143
20,29,-0.0035702046891745443,-0.6364132246217515
29,42,0.0005924557742591763,-0.6354800587648319
38,55,0.002781431793780348,-0.6349757396742312
9,13,0.00982524352150721,-0.6332887859029063
43,62,0.0160369042507873,-0.6317191867540959
34,49,0.017678962381630053,-0.6312913098518272
25,36,0.020501039116910313,-0.6305432128145889
41,59,0.022839062798461235,-0.6299111792467218
16,23,0.026488016590611674,-0.6289024471409235
39,56,0.030318339639423764,-0.6278141156188672
23,33,0.03297929202698585,-0.6270401559124856
30,43,0.036433919721590075,-0.6260133151032671
37,53,0.03857868342191914,-0.6253632133817442
44,63,0.040039801679887965,-0.6249147756649354
7,10,0.047745751406263026,-0.6224745712206952
40,57,0.05618704830546367,-0.6196545153173203
33,47,0.057972599642623024,-0.619038022186105
26,37,0.060716026672685386,-0.6180770639040243
45,64,0.06272506444840506,-0.617362726121005
19,27,0.06547033649768866,-0.6163720006754461
31,44,0.06944710478708044,-0.614906691171148
43,61,0.07120107252999139,-0.6142489853337011
12,17,0.07572278889636191,-0.6125208623057485
41,58,0.08045012477728652,-0.610663460553867
29,41,0.08240165064846955,-0.609881417588348
17,24,0.08709682839484939,-0.6079629131445341
39,55,0.09057735218320029,-0.6065066585123797
22,31,0.09326038790678468,-0.6053640500658727
27,38,0.0971256942312227,-0.6036869812289336
32,45,0.09977595041489783,-0.602515753834471
37,52,0.10170617426952361,-0.6016517017239681
42,59,0.10317466882858528,-0.6009880719946865
5,7,0.11398174999744744,-0.5959348908703014
43,60,0.12443051900177024,-0.5907579611358531
38,53,0.12579709494020536,-0.5900591034717451
33,46,0.12757481885004646,-0.5891423163027217
28,39,0.12998201402668375,-0.5878869784861527
23,32,0.13342472211975726,-0.5860634982928878
41,57,0.13576820084183094,-0.584803089613168
18,25,0.13875346417920054,-0.5831747635355139
31,43,0.14268560169341837,-0.5809905608650164
44,61,0.14428882535475543,-0.580086997424032
13,18,0.14809906636301196,-0.5779089123375212
34,47,0.15300259561041468,-0.5750413414549066
21,29,0.15602229451931823,-0.5732386438047581
29,40,0.15954689655367282,-0.5710984188913057
37,51,0.16153967266744662,-0.5698709045688906
45,62,0.16282092534772363,-0.5690749429073954
8,11,0.16871582426698173,-0.5653438601508238
43,59,0.1748292035617678,-0.561352056558884
35,48,0.17621836046224126,-0.5604271919625354
27,37,0.17842432685993506,-0.5589447329757199
46,63,0.18009746923352649,-0.5578089527226597
19,26,0.18246711422885115,-0.5561833531209167
30,41,0.18608214327024428,-0.5536644221056222
41,56,0.18774973999380185,-0.5524863384356999
11,15,0.19227266854962421,-0.5492388703885769
47,64,0.19618774993602742,-0.5463649438401305
36,49,0.19737827629392557,-0.5454792136499421
25,34,0.1996090951893245,-0.5438044676016598
39,53,0.20165969682543142,-0.542247490088252
14,19,0.20530065311451418,-0.5394408940735186
45,61,0.20843424295944607,-0.5369814074002789
31,42,0.20984265976306973,-0.5358624651346339
17,23,0.21355027982674749,-0.532876046869331
37,50,0.21663341556396287,-0.5303466726052117
20,27,0.2192371749802476,-0.5281773076669418
43,58,0.22146503499588088,-0.5262964615315475
23,31,0.22339274642861695,-0.5246503340823848
26,35,0.2265611583235522,-0.5219063604965157
29,39,0.22905635697884494,-0.5197111412649663
32,43,0.23107205938705855,-0.5179152528503466
35,47,0.23273423115195102,-0.5164189403014077
38,51,0.2341283029061758,-0.5151530863901687
41,55,0.2353142505846856,-0.5140682991297868
44,59,0.2363354132003029,-0.5131283492722711
47,63,0.237223884435694,-0.5123060624155825
3,4,0.24999999999999992,-0.5000000000000001
46,61,0.26254247929870156,-0.4869645450645703
43,57,0.26339755029240985,-0.48603821342350956
40,53,0.26437759685236006,-0.48497026128096876
37,49,0.2655121369734115,-0.48372555310516585
34,45,0.2668407609162067,-0.4822562950735164
31,41,0.26841781714095275,-0.4804957773162811
28,37,0.27031997373370575,-0.4783480019834635
25,33,0.27265893855514234,-0.4756696587654583
47,62,0.27404191526733035,-0.4740661730886681
22,29,0.2756039435812983,-0.47223695231957696
41,54,0.27738200389072326,-0.470130850604327
19,25,0.2794239350932759,-0.46768005582306
35,46,0.2817926931914182,-0.46479272232120794
16,21,0.28457275334949433,-0.46134133204654637
45,59,0.2867101414568775,-0.45864012951060734
29,38,0.28787999858684676,-0.45714359893315143
42,55,0.28912596320134326,-0.4555353172731896
13,17,0.2918774546526266,-0.45192970869337445
49,64,0.2942048902655877,-0.44881978283206664
36,47,0.29503827207119593,-0.44769241126829296
23,30,0.29680113181727796,-0.4452830249796971
33,43,0.2987045735779189,-0.4426429437245838
43,56,0.2997142160971098,-0.4412258714575428
10,13,0.3030037944841746,-0.4365255209771375
47,61,0.3059561087711057,-0.4321935570077434
37,48,0.3067445526822927,-0.43101766941127523
27,35,0.308107348082791,-0.42896566949229875
44,57,0.30924377898651656,-0.4272351761074181
17,22,0.31103066254026684,-0.4244775817301091
41,53,0.31292352807037094,-0.42150590100183855
24,31,0.31424870285230055,-0.4193933814207162
31,40,0.3159813615939038,-0.41658992170383213
38,49,0.3170638842693565,-0.41481383720132037
45,58,0.31780429107208286,-0.4135878787367683
7,9,0.32174724402994215,-0.40689884067468707
46,59,0.3254784064066416,-0.40030191848305524
39,50,0.326134778764925,-0.39911248719317505
32,41,0.3270711673578579,-0.39739989203823517
25,32,0.32851504413588584,-0.39472178211034276
43,55,0.3295761466015853,-0.39272375396684883
18,23,0.33103083190268,-0.3899417713796014
47,60,0.3323422098195299,-0.3873896395979527
29,37,0.3331467575948972,-0.38580230741284477
40,51,0.33408285955812966,-0.3839340726581044
11,14,0.3365026839537617,-0.3789930213115229
48,61,0.33846564162309656,-0.37485873860391306
37,47,0.3390397840987345,-0.3736268020784931
26,33,0.34008832991844457,-0.3713491537299181
41,52,0.34102183855708124,-0.3692901157020841
15,19,0.34261118137202173,-0.365713284710397
49,62,0.3439129201655057,-0.36271306880033216
34,43,0.34447904323179224,-0.3613873865759414
19,24,0.34591587349736996,-0.35796291314453443
42,53,0.3470544859763728,-0.35518501129187396
23,29,0.34797846330650756,-0.35288653196535646
50,63,0.34874295447954146,-0.35095332263013146
27,34,0.3493857789684449,-0.3493047808670706
31,39,0.35040625334417486,-0.3466425992837362
35,44,0.35117966162851005,-0.3445862824433495
39,49,0.3517858195384763,-0.3429502012156934
43,54,0.3522735692087793,-0.34161751164004295
47,59,0.35267445344043935,-0.3405110028407042
51,64,0.3530097417028674,-0.33957760961120403
4,5,0.35676274578121053,-0.3285819450744586
49,61,0.3603011425995949,-0.31709224393497515
45,56,0.36059740159459097,-0.31606921468950044
41,51,0.3609475433712474,-0.3148462657621123
37,46,0.361367628761598,-0.3133584749778971
33,41,0.3618807341597371,-0.311509413408141
29,36,0.3625211824425789,-0.3091494079713192
25,31,0.3633421570956079,-0.30603294539298465
46,57,0.3638454300406012,-0.304067614586594
21,26,0.36443013056404305,-0.3017274567825087
38,47,0.3651169128307457,-0.2988941229859958
17,21,0.36593348014065413,-0.2953936898793721
47,58,0.3665679506507399,-0.29256349519504005
30,37,0.3669172623787854,-0.29095979640386826
43,53,0.36729060531820185,-0.28920704645016754
13,16,0.3681184114791818,-0.28516307095900634
48,59,0.36881996802040645,-0.281541803860628
35,43,0.36907090905023643,-0.280197223345081
22,27,0.3696002924867618,-0.27726464304687504
31,38,0.37016810523291993,-0.2739556856592462
40,49,0.3704668941265261,-0.2721368122390774
49,60,0.37065097312761464,-0.27098652245195215
9,11,0.37142268998726446,-0.26587860408869485
50,61,0.37210549002947413,-0.2608810200310858
41,50,0.37224564321970866,-0.259785215539063
32,39,0.37245762460037135,-0.2580739768482777
23,28,0.37281432002346243,-0.25502656333420226
37,45,0.37310094222595325,-0.25239433474790307
51,62,0.3732235714157328,-0.25120833555094646
14,17,0.37352783698308323,-0.2480773388574716
47,57,0.3738254923216897,-0.2446858428939522
33,40,0.3739415629428917,-0.2432490135004472
52,63,0.37404124673527894,-0.24195140297677023
19,23,0.37420259939429285,-0.23970013594857745
43,52,0.3743777727046732,-0.23698204635319114
24,29,0.37450098669049064,-0.23483377268378872
53,64,0.3745909266678994,-0.23309322909854124
29,35,0.37465857659952495,-0.23165445249804345
34,41,0.3747517967564368,-0.22941476892248366
39,47,0.37481146588418507,-0.22775189624913683
44,53,0.3748519458565701,-0.22646847022236227
49,59,0.3748806621962607,-0.22544793529356325
5,6,0.375,-0.21650635094610962
51,61,0.3748905865117454,-0.2079876144567793
46,55,0.3748655616258994,-0.20706628237634125
41,49,0.37483085671547134,-0.20592155490942332
36,43,0.37478075107012476,-0.2044610072980434
31,37,0.3747045779830342,-0.2025331043292639
26,31,0.3745805430528898,-0.19987099385469012
47,56,0.3744869730370578,-0.1981198826385374
21,25,0.3743582203807665,-0.19595719963450256
37,44,0.37417416197827036,-0.19321876757696083
53,63,0.37409490771553255,-0.1921364984974673
16,19,0.3738979352244558,-0.1896399074675001
43,51,0.3736289548034228,-0.18657481312432136
27,32,0.37345597460107355,-0.18476492302345113
38,45,0.37324810008935144,-0.18272282263582432
49,58,0.3731280715161698,-0.1816003191242475
11,13,0.37268359512621185,-0.17773787227547502
50,59,0.372203421636711,-0.1739763212863261
39,46,0.3720600641001801,-0.17291971597551603
28,33,0.3717954456149545,-0.17103777134650083
45,53,0.3715572030229455,-0.16941185053929297
17,20,0.37114687473997343,-0.16674436811368543
40,47,0.3706587675860862,-0.16375940226205363
23,27,0.37028010402916567,-0.1615642182986498
52,61,0.3699785489870865,-0.1598821539519592
29,34,0.36973306570764897,-0.15855220284691512
35,41,0.36935808103248446,-0.15658306177342818
41,48,0.36908547577999057,-0.15519521357335092
47,55,0.36887852336609084,-0.15416440928564826
53,62,0.36871612433851164,-0.15336858875229842
6,7,0.3673751344184454,-0.14718376318855908
55,64,0.3659692225858548,-0.1413089065805608
49,57,0.36578953208591863,-0.14059545214505612
43,50,0.3655573235207761,-0.13968480870572267
37,43,0.36524572352430473,-0.1384821506818995
31,36,0.36480584926000226,-0.13682028330643706
25,29,0.36413864152910497,-0.13437439692843656
44,51,0.36365706382179247,-0.1326610903070389
19,22,0.36300907654096387,-0.1304194267068962
51,59,0.36243707135344994,-0.12849717717706777
32,37,0.36209181663176043,-0.12736104381164307
45,52,0.36169549918422833,-0.12607815556103705
13,15,0.3606974189963424,-0.12294193889662866
46,53,0.3596904745898391,-0.11990417886705976
33,38,0.3592856221809536,-0.11871583208489833
53,61,0.35893053498030814,-0.11768830160396779
20,23,0.3583371749504948,-0.1160007898414272
47,54,0.35765702616198575,-0.11410978121870727
27,31,0.3571457517475215,-0.11271726682179681
34,39,0.3564286617821535,-0.11080397412901494
41,47,0.35594995808923985,-0.10955145100640121
48,55,0.3556077970260708,-0.10866785417243452
55,63,0.3553510819775546,-0.1080111291296551
7,8,0.3535533905932738,-0.10355339059327384
50,57,0.35150267099218513,-0.09874332379075995
43,49,0.3511617806559501,-0.0979697212515715
36,41,0.3506851133778847,-0.09689970513341842
29,33,0.34997154009659953,-0.09532267094530403
51,58,0.3494630188152111,-0.09421637596393068
22,25,0.34878668382837746,-0.09276687085727658
37,42,0.347843412518307,-0.09078541959016453
52,59,0.3474405490432628,-0.08995291637712047
15,17,0.34643736874450415,-0.08791427774952021
53,60,0.34544029692178374,-0.08593482933736074
38,43,0.3450432892774224,-0.08515916180113331
23,26,0.34412120402171986,-0.08338411059588424
54,61,0.3434663766486223,-0.08214539180159064
31,35,0.3429774165473916,-0.0812319225278727
39,44,0.342296077608808,-0.07997500650240955
47,53,0.3418439800801897,-0.07915101226471971
55,62,0.3415221169702512,-0.07856916027908314
8,9,0.3396101771427565,-0.07519186659021776
57,64,0.33773264617733656,-0.0720003219810153
49,55,0.337423188658105,-0.071485586631337
41,46,0.3369916420890515,-0.07077295024244579
33,37,0.3363480596602882,-0.0697211889108996
25,28,0.3352855077449364,-0.06801292288391092
42,47,0.33444465507244836,-0.06668527853886308
17,19,0.3331988829129969,-0.06475628986000115
43,48,0.33197190886998745,-0.06289925793209333
26,29,0.3311644482205166,-0.061699609467076755
35,39,0.3301670157226374,-0.06024160421114641
44,49,0.32957491427622043,-0.059388301986443154
53,59,0.32918283213057653,-0.05882816967874935
9,10,0.3272542485937369,-0.05612849707244824
55,61,0.325378573280697,-0.053588241906366574
46,51,0.32500975630819595,-0.05309830708630625
37,41,0.3244604607812331,-0.052374318114419866
28,31,0.32355540739243316,-0.05119607451062608
47,52,0.32284071118619434,-0.050278312694224225
19,21,0.32178413106639886,-0.048941591870760165
48,53,0.32074594719654137,-0.04765098104386789
29,32,0.32006394806000016,-0.046815233381979404
39,43,0.3192227288224,-0.04579732449293317
49,54,0.31872396419667914,-0.04520046231533467
10,11,0.31677301316511897,-0.04291240988916914
51,56,0.31489116483475255,-0.040773821282063555
41,45,0.3144312613809438,-0.04026112054181091
31,34,0.31367397892067256,-0.039425258599912416
52,57,0.3130763648414411,-0.038772897339340334
21,23,0.31219344284045625,-0.037820670417122976
53,58,0.3113264779088471,-0.03689891747700513
32,35,0.3107572311826834,-0.03630075573876862
43,47,0.31005535083339886,-0.03557083924429094
54,59,0.30963932311374065,-0.0351421290364298
11,12,0.3080127018922194,-0.033493649053890434
56,61,0.30644442013761997,-0.03194537695784913
45,49,0.30606120998406344,-0.031573085250632404
34,37,0.30543023569128613,-0.03096518747348939
57,62,0.30493230549055056,-0.030489916891852875
23,25,0.3041966412771828,-0.02979485567535403
58,63,0.30347422071867447,-0.029120508522966326
35,38,0.302999836072638,-0.028682076952904728
47,51,0.30241485390276573,-0.028146182112725127
59,64,0.30206807391927704,-0.027830965337362568
12,13,0.300711826143816,-0.026615619548470165
49,53,0.29908367571875577,-0.025192899195436325
37,40,0.29855694902106567,-0.024741001276036567
25,27,0.29752667223600965,-0.023868791911470177
38,41,0.2965264257388684,-0.023036701115123293
51,55,0.29603724443681967,-0.022634989141041895
13,14,0.29461198348652606,-0.0214839989417715
53,57,0.29324764329629677,-0.020409055019121658
40,43,0.2928058633568506,-0.020066564493274597
27,29,0.2919411386400217,-0.019404036998223212
41,44,0.29110081419093803,-0.01877011291237876
55,59,0.2906895416611969,-0.018463400420154458
14,15,0.28949007723158593,-0.017582115168551543
57,61,0.28834011751917926,-0.016755611217583566
43,46,0.2879673649480631,-0.016491553853589747
29,31,0.2872371760411937,-0.015979730749379306
44,47,0.2865268364195539,-0.015488716612265113
59,63,0.2861789014136856,-0.015250685822417759
15,16,0.2851630709590066,-0.014565020885908081
46,49,0.2838710411485791,-0.013712864788815532
31,33,0.28325045698176887,-0.013311474959635833
47,50,0.28264608608877284,-0.012925499860166806
16,17,0.2814838853970132,-0.012196922181937186
49,52,0.2803804342999322,-0.01152177896106904
33,35,0.2798495688189659,-0.011202730555743223
50,53,0.27933202002665547,-0.010895288169569
17,18,0.2783351996132096,-0.010313169241199543
52,55,0.27738677915999166,-0.00977158315549742
35,37,0.27692978415093217,-0.00951489804711822
53,56,0.27648379453717636,-0.009267080512900178
18,19,0.275623493501219,-0.008796556429924801
55,58,0.27480331916499023,-0.008357211269548692
37,39,0.2744075301226974,-0.008148430841241505
56,59,0.27402089475144975,-0.007946516376349078
19,20,0.27327400955383996,-0.007562184114355441
58,61,0.27256060602248844,-0.007202141612618007
39,41,0.2722158558357859,-0.0070306342429410085
59,62,0.2718787678982054,-0.006864507712980944
20,21,0.2712267093140717,-0.006547572689546616
61,64,0.27060276479046813,-0.006249780372330649
41,43,0.2703008454817336,-0.006107614490007379
21,22,0.2694331035994534,-0.005706074056815474
43,45,0.268618823930053,-0.005338861850198384
22,23,0.26785379253727765,-0.005002398069653774
45,47,0.26713419271215344,-0.004693540287663639
23,24,0.2664565621984246,-0.004409522551260425
47,49,0.2658177554886674,-0.004147903953769239
24,25,0.2652149105533497,-0.003906525056998594
49,51,0.2646454194460587,-0.003683470845186068
25,26,0.26410690229972356,-0.003477039132836743
51,53,0.26359718429151857,-0.003285713542063584
26,27,0.26311427520905883,-0.003108140321104527
